trial,stimulus,static_shannon,adaptive_shannon_w10,adaptive_shannon_w20,adaptive_shannon_w50,bayesian_surprise,posterior_entropy,changepoint_surprise,changepoint_prob,run_length_mean,estimated_volatility
0,0,0.3278347358540843,1.0,1.0,1.0,0.1931471805599453,-0.1931471805599453,1.0,0.005,0.995,0.0454146923337941
1,0,0.3278347358540843,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.07213177477483135,-0.4319456220014435,0.5867669975679042,0.004999999999999999,1.986264080100125,0.08089499409671376
2,0,0.3278347358540843,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.03768207245178079,-0.6362943611198908,0.41804398740869597,0.005,2.9750417222336027,0.10954824735033802
3,0,0.3278347358540843,0.3219280948873623,0.3219280948873623,0.3219280948873623,0.02314355131420953,-0.8094379124340998,0.32573587944352206,0.005,3.962024238758792,0.1334947577791895
4,1,2.298540429060046,2.584962500721156,2.584962500721156,2.584962500721156,0.3417594692280552,-0.48453071499548805,2.563314352777483,0.005000000000000001,4.886086799585078,0.28198833938498225
5,0,0.3278347358540843,0.4854268271702417,0.4854268271702417,0.4854268271702417,0.026948427097403638,-0.5971934278071807,0.5029428359388568,0.005,5.90150936927266,0.24443852596261978
6,1,2.298540429060046,2.0,2.0,2.0,0.16843721826274782,-0.515630646069928,1.9752471711381179,0.005,6.796239926463417,0.4049606885836694
7,0,0.3278347358540843,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.026496854139910653,-0.5976830557653905,0.6071505164583884,0.005,7.826910982045511,0.34498509470976046
8,1,2.298540429060046,1.7369655941662063,1.7369655941662063,1.7369655941662063,0.10833788369101471,-0.5726876061230683,1.7123105809184067,0.005000000000000001,8.701621175660193,0.5036252471360245
9,0,0.3278347358540843,0.6520766965796931,0.6520766965796931,0.6520766965796931,0.024964921722854694,-0.6366135668069646,0.6761110380405095,0.005,9.742379729415735,0.4342010654697342
10,0,0.3278347358540843,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.020111572754629048,-0.6983918062282584,0.5969369071318511,0.005,10.733329860593189,0.4176422613609877
11,0,0.3278347358540843,0.5849625007211561,0.5305147166987798,0.5305147166987798,0.016559278959816126,-0.757686127923126,0.5379474865288566,0.005,11.704814454128693,0.42268551312475966
12,0,0.3278347358540843,0.5849625007211561,0.4854268271702417,0.4854268271702417,0.013878164027140816,-0.8144214348074144,0.49045710309077967,0.005,12.664656961895258,0.4395891856573801
13,0,0.3278347358540843,0.5849625007211561,0.44745897697122117,0.44745897697122117,0.011803279952191659,-0.8686489571838436,0.4509457223372527,0.004999999999999999,13.615833344462162,0.4641622999807877
14,1,2.298540429060046,1.5849625007211563,2.0,2.0,0.0888987012242306,-0.8325476584080747,1.9929774614722287,0.005,14.492241896961263,0.5390365658081584
15,0,0.3278347358540843,0.5849625007211561,0.5025003405291834,0.5025003405291834,0.011964849838135727,-0.8788262337363975,0.51745624997737,0.005000000000000001,15.535535753917877,0.5087824265891039
16,0,0.3278347358540843,0.5849625007211561,0.46948528330122025,0.46948528330122025,0.010448077372068543,-0.9234623452964996,0.47681807255747966,0.005000000000000001,16.51146555974966,0.5133055663939279
17,0,0.3278347358540843,0.4150374992788438,0.44057259138598126,0.44057259138598126,0.009204318969827874,-0.9665012507324988,0.4453815081819405,0.004999999999999999,17.465520156276956,0.5307633439542725
18,0,0.3278347358540843,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.008171408537091196,-1.008005992602918,0.4184178097138311,0.005,18.406811215332265,0.555738285275506
19,1,2.298540429060046,2.584962500721156,2.070389327891398,2.070389327891398,0.07305915385992678,-0.976303241700947,2.0629244900762718,0.005,19.21913421932617,0.6306309603307589
20,0,0.3278347358540843,0.4150374992788438,0.4594316186372972,0.4594316186372972,0.008369474130252907,-1.0130818067403027,0.4751232597399575,0.005,20.29857934928443,0.5971191645116853
21,0,0.3278347358540843,0.4150374992788438,0.4594316186372972,0.43609911480667357,0.007541883426851914,-1.0487566824944992,0.44363826974262077,0.005,21.27928625907352,0.6002102492861412
22,0,0.3278347358540843,0.4150374992788438,0.4594316186372972,0.4150374992788438,0.006831972894586702,-1.0833664331668729,0.4199458731299071,0.005,22.22886146207721,0.6168184540551891
23,0,0.3278347358540843,0.4150374992788438,0.4594316186372972,0.3959286763311392,0.00621832509193565,-1.1169531793114373,0.3993689814379394,0.005,23.160938313483904,0.6412713165446005
24,0,0.3278347358540843,0.4150374992788438,0.4594316186372972,0.37851162325372995,0.005684205396128128,-1.1495604616306423,0.380883734958795,0.004999999999999999,24.07991939406275,0.6713997190941863
25,0,0.3278347358540843,0.2630344058337938,0.3719687773869579,0.36257007938470825,0.005216379791553649,-1.1812318678772158,0.36404136995361075,0.005,24.98749141077251,0.7061772377213671
26,1,2.298540429060046,2.584962500721156,2.137503523749935,2.222392421336448,0.06327400198077937,-1.1492677746199007,2.220035202934314,0.005,25.75973254027175,0.7492233372109129
27,0,0.3278347358540843,0.4150374992788438,0.3719687773869579,0.39854937649027494,0.0054128292583754956,-1.1781915756651102,0.4148814131518317,0.005,26.89843860354631,0.7151065498935161
28,0,0.3278347358540843,0.4150374992788438,0.3719687773869579,0.38332863955150576,0.005007545899453625,-1.2063875273616702,0.3906035604354742,0.005000000000000001,27.885665862865363,0.7198288767524961
29,0,0.3278347358540843,0.4150374992788438,0.289506617194985,0.36923380966571906,0.004646356454186762,-1.2338833461814573,0.37376635757155446,0.005,28.828090832140813,0.7382797333304716
