trial,stimulus,static_shannon,adaptive_shannon_w10,adaptive_shannon_w20,adaptive_shannon_w50,bayesian_surprise,posterior_entropy,changepoint_surprise,changepoint_prob,run_length_mean,estimated_volatility
0,0,0.3182710712792734,1.0,1.0,1.0,0.1931471805599453,-0.1931471805599453,1.0,0.005,0.995,0.0454146923337941
1,0,0.3182710712792734,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.07213177477483135,-0.4319456220014435,0.5867669975679042,0.004999999999999999,1.986264080100125,0.08089499409671376
2,0,0.3182710712792734,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.03768207245178079,-0.6362943611198908,0.41804398740869597,0.005,2.9750417222336027,0.10954824735033802
3,0,0.3182710712792734,0.3219280948873623,0.3219280948873623,0.3219280948873623,0.02314355131420953,-0.8094379124340998,0.32573587944352206,0.005,3.962024238758792,0.1334947577791895
4,0,0.3182710712792734,0.2630344058337938,0.2630344058337938,0.2630344058337938,0.015654890127288157,-0.9584261358947224,0.2674032907519939,0.005,4.947625656179977,0.1540452175776913
5,1,2.3366496005941277,2.807354922057604,2.807354922057604,2.807354922057604,0.3530530061981709,-0.5971934278071807,2.779003371123524,0.005,5.834461380492101,0.3329607694987332
6,1,2.3366496005941277,2.0,2.0,2.0,0.16843721826274782,-0.515630646069928,1.9372781681427078,0.005000000000000001,6.607296773882595,0.608319528493624
7,0,0.3182710712792734,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.026496854139910653,-0.5976830557653905,0.645031351853383,0.005,7.760080737692203,0.433010570579917
8,0,0.3182710712792734,0.5145731728297583,0.5145731728297583,0.5145731728297583,0.020563832827620754,-0.6753897457358669,0.5350189213549368,0.004999999999999999,8.783875894158188,0.3840549489530455
9,0,0.3182710712792734,0.4594316186372972,0.4594316186372972,0.4594316186372972,0.016433529098331956,-0.7486414566523791,0.4705233289388693,0.005,9.775449534394902,0.37269903130418736
10,0,0.3182710712792734,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.013439648209356392,-0.8176366604172927,0.42254558697112776,0.005,10.753447161763212,0.3773839902365616
11,1,2.3366496005941277,2.0,2.115477217419936,2.115477217419936,0.11953664699300548,-0.757686127923126,2.0964698152219516,0.005000000000000001,11.599249151378531,0.5120794163323954
12,0,0.3182710712792734,0.5849625007211561,0.4854268271702417,0.4854268271702417,0.013878164027140816,-0.8144214348074144,0.5045357908616598,0.004999999999999999,12.64951973928276,0.4628470900728302
13,0,0.3182710712792734,0.5849625007211561,0.44745897697122117,0.44745897697122117,0.011803279952191659,-0.8686489571838436,0.457578089505384,0.004999999999999999,13.640622902745525,0.4535369562115269
14,1,2.3366496005941277,1.5849625007211563,2.0,2.0,0.0888987012242306,-0.8325476584080747,1.9788406774875382,0.005,14.434290932278525,0.6000722370830698
15,0,0.3182710712792734,0.7776075786635522,0.5025003405291834,0.5025003405291834,0.011964849838135727,-0.8788262337363975,0.5229032112814198,0.005,15.508187374714796,0.5430823692007074
16,0,0.3182710712792734,0.5849625007211561,0.46948528330122025,0.46948528330122025,0.010448077372068543,-0.9234623452964996,0.4804888244913349,0.005,16.50459252313674,0.5286336897842328
17,0,0.3182710712792734,0.4150374992788438,0.44057259138598126,0.44057259138598126,0.009204318969827874,-0.9665012507324988,0.44818367459518044,0.005,17.4741932136398,0.5312716622893912
18,0,0.3182710712792734,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.008171408537091196,-1.008005992602918,0.42075994280886136,0.005,18.42847676026201,0.5437944733115284
19,0,0.3182710712792734,0.4150374992788438,0.39231742277876036,0.39231742277876036,0.007304003949906601,-1.0480480917909318,0.3967483322930786,0.005,19.371576416372978,0.5631355808566381
