trial,stimulus,static_shannon,adaptive_shannon_w10,adaptive_shannon_w20,adaptive_shannon_w50,bayesian_surprise,posterior_entropy,changepoint_surprise,changepoint_prob,run_length_mean,estimated_volatility
0,0,0.32585379810116255,1.0,1.0,1.0,0.1931471805599453,-0.1931471805599453,1.0,0.005,0.995,0.0454146923337941
1,0,0.32585379810116255,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.07213177477483135,-0.4319456220014435,0.5867669975679042,0.004999999999999999,1.986264080100125,0.08089499409671376
2,0,0.32585379810116255,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.03768207245178079,-0.6362943611198908,0.41804398740869597,0.005,2.9750417222336027,0.10954824735033802
3,1,2.306331239836344,2.321928094887362,2.321928094887362,2.321928094887362,0.32610457910076684,-0.36239894022065755,2.3067966688398576,0.004999999999999999,3.9280933632754094,0.22785576224439041
4,0,0.32585379810116255,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.03879844144149791,-0.48453071499548805,0.5982602024969094,0.005,4.929498620239542,0.20866160993048125
5,0,0.32585379810116255,0.4854268271702417,0.4854268271702417,0.4854268271702417,0.026948427097403638,-0.5971934278071807,0.4919448905650093,0.005,5.915151828183357,0.21880121070579467
6,0,0.32585379810116255,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.01982492959463844,-0.7003516907351486,0.4200479101177818,0.005,6.895726305673172,0.23609597179361927
7,0,0.32585379810116255,0.36257007938470825,0.36257007938470825,0.36257007938470825,0.015203317169794506,-0.7949200872700253,0.36709537212320503,0.005000000000000001,7.873491609394563,0.2557125346631317
8,1,2.306331239836344,2.321928094887362,2.321928094887362,2.321928094887362,0.18046965846584628,-0.6753897457358669,2.304622320206541,0.005,8.74962104400226,0.3838689967081517
9,0,0.32585379810116255,0.4594316186372972,0.4594316186372972,0.4594316186372972,0.016433529098331956,-0.7486414566523791,0.4765151164630752,0.005,9.784875769070842,0.345016268889303
10,0,0.32585379810116255,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.013439648209356392,-0.8176366604172927,0.4234780738432349,0.004999999999999999,10.7743835572701,0.3439739767228349
11,0,0.32585379810116255,0.4150374992788438,0.37851162325372995,0.37851162325372995,0.011198763301990766,-0.8826815775654495,0.3846416942873281,0.005,11.750867108410805,0.35446250908886295
12,0,0.32585379810116255,0.4150374992788438,0.34792330342030686,0.34792330342030686,0.009477075131906876,-0.9441067046454066,0.35305954386405297,0.005,12.720948223393036,0.37019425889936197
13,1,2.306331239836344,2.0,2.321928094887362,2.321928094887362,0.12454225253844031,-0.8686489571838436,2.3036850106282483,0.005,13.516341717045691,0.5020843592923739
14,0,0.32585379810116255,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.01016375743346476,-0.9204793812839682,0.4338086296165154,0.005000000000000001,14.592399171364166,0.4544920387020147
15,0,0.32585379810116255,0.4150374992788438,0.38702312310924736,0.38702312310924736,0.00884521908767777,-0.9700485822720992,0.3964220226302262,0.005000000000000001,15.589826215264054,0.4477608944641545
16,0,0.32585379810116255,0.4150374992788438,0.36257007938470825,0.36257007938470825,0.007768676646917605,-1.0174997986015626,0.3692961519497655,0.005,16.56471546552512,0.45451437683877716
17,0,0.32585379810116255,0.4150374992788438,0.34103691783506696,0.34103691783506696,0.006878114149543091,-1.0629744039791689,0.3465121019154574,0.005,17.5285477305123,0.4679941554908603
18,1,2.306331239836344,2.0,2.321928094887362,2.321928094887362,0.09503158862375072,-1.008005992602918,2.303172746732218,0.005,18.24180502115053,0.6014568292296444
19,0,0.32585379810116255,0.4150374992788438,0.39231742277876036,0.39231742277876036,0.007304003949906601,-1.0480480917909318,0.4120793639906416,0.005,19.36176940017217,0.5488922776539714
20,0,0.32585379810116255,0.4150374992788438,0.3719687773869579,0.3719687773869579,0.00656838172558194,-1.086702035013829,0.38196146283476273,0.005,20.36922893910313,0.5386331727269106
21,0,0.32585379810116255,0.4150374992788438,0.3719687773869579,0.35363695461470046,0.005939025142457588,-1.1240420263398647,0.36074352608155563,0.005,21.34392431095336,0.542965608006958
22,1,2.306331239836344,2.0,2.137503523749935,2.263034405833794,0.07599107349367218,-1.0833664331668729,2.241596815795699,0.005000000000000001,21.97060143668847,0.6908329302452426
23,0,0.32585379810116255,0.5849625007211561,0.4594316186372972,0.3959286763311392,0.00621832509193565,-1.1169531793114373,0.41706808657693095,0.005000000000000001,23.132693628745823,0.6306802666489701
24,1,2.306331239836344,2.0,2.137503523749935,2.115477217419936,0.061917352578381823,-1.0891269421462226,2.0794028023534894,0.005,23.551986449910455,0.8460456983298603
25,0,0.32585379810116255,0.5849625007211561,0.4594316186372972,0.43295940727610627,0.006387496341936583,-1.1195885125622453,0.4641714684286741,0.005,24.85425187104531,0.7413842846211451
26,0,0.32585379810116255,0.5849625007211561,0.4594316186372972,0.4150374992788438,0.005869738248142742,-1.1492677746199007,0.43100675527115895,0.005,25.938670577263927,0.7008137041186218
27,1,2.306331239836344,1.5849625007211563,1.8744691179161412,2.050626073069968,0.05258902620124406,-1.1279651752053752,2.0178096926767397,0.005,26.364991622780575,0.9042860824236807
28,0,0.32585379810116255,0.7776075786635522,0.5525410230287786,0.44745897697122117,0.0059810476007253754,-1.1551583440182327,0.47571733784090736,0.005,27.643425649589652,0.8096021311014386
29,0,0.32585379810116255,0.5849625007211561,0.4594316186372972,0.4306343543298623,0.005539304206315876,-1.1817355163872492,0.44636472260462234,0.005,28.72525143974003,0.7694264166016949
30,0,0.32585379810116255,0.5849625007211561,0.4594316186372972,0.4150374992788438,0.005145054768766588,-1.2077139044893528,0.42584112226413584,0.005,29.73255796575544,0.753511080645093
31,0,0.32585379810116255,0.5849625007211561,0.4594316186372972,0.40053792958372875,0.0047916886122369995,-1.233111653707624,0.40853294892126085,0.005,30.697375093241508,0.7522479464187558
32,0,0.32585379810116255,0.5849625007211561,0.4594316186372972,0.38702312310924736,0.004473712364291504,-1.2579473570221467,0.39309179462141747,0.005,31.63231391887228,0.7613054344939236
33,0,0.32585379810116255,0.4150374992788438,0.4594316186372972,0.37439551478149785,0.004186529720306975,-1.2822397068482871,0.3789660813777141,0.005,32.54310674475767,0.7784156092935428
34,0,0.32585379810116255,0.4150374992788438,0.3719687773869579,0.36257007938470825,0.00392627045263616,-1.3060072471422046,0.36586111232113616,0.005,33.43240401665689,0.8022964010565983
35,0,0.32585379810116255,0.2630344058337938,0.3719687773869579,0.3514723705013777,0.0036896564231430062,-1.3292681989987045,0.35359081164482004,0.005000000000000001,34.30126071877145,0.8321952520523781
36,0,0.32585379810116255,0.2630344058337938,0.3719687773869579,0.34103691783506696,0.0034738956892690354,-1.3520403403020111,0.34202378647034387,0.005,35.149817881009604,0.867665864572472
37,1,2.306331239836344,2.584962500721156,2.137503523749935,2.2854022188622483,0.048434208370576215,-1.3267565999546775,2.2859680372895514,0.005,35.93578832049309,0.89572718966201
38,0,0.32585379810116255,0.2630344058337938,0.4594316186372972,0.3677317845004871,0.003594406128936356,-1.3480929415674154,0.3857624800509044,0.005000000000000001,37.16479407323391,0.8541870344577027
39,1,2.306331239836344,2.584962500721156,2.137503523749935,2.187627003175771,0.04238246049752581,-1.328144778758741,2.15856978559748,0.005000000000000001,37.31663480752918,1.0250294117612542
40,0,0.32585379810116255,0.4150374992788438,0.4594316186372972,0.39231742277876036,0.0036861042718259185,-1.3481999306496277,0.42232955774831943,0.005,38.82294095815489,0.9306471016615989
41,0,0.32585379810116255,0.4150374992788438,0.4594316186372972,0.38187063534364446,0.00349215936480185,-1.3679006876183735,0.396328482588441,0.005000000000000001,39.95590016407756,0.8988678149122098
42,1,2.306331239836344,2.0,1.8744691179161412,2.137503523749935,0.037846901563371116,-1.3512021346362815,2.1064923009831182,0.005000000000000001,40.04215046439571,1.0866233264399103
43,0,0.32585379810116255,0.5849625007211561,0.4594316186372972,0.40439025507933535,0.0035638400482693733,-1.369798654423107,0.4330004229001057,0.005,41.5293916152127,0.9936259000348648
44,0,0.32585379810116255,0.5849625007211561,0.4594316186372972,0.3942789391120463,0.003387508030438191,-1.3880929947516734,0.40964051906271115,0.005,42.68174477380495,0.95599520629214
45,0,0.32585379810116255,0.5849625007211561,0.3719687773869579,0.384663850235325,0.003224018317799615,-1.4060924267810435,0.3950144984321057,0.005,43.71040542580549,0.9424964006869808
46,0,0.32585379810116255,0.5849625007211561,0.3719687773869579,0.37550913509220635,0.0030721470212138335,-1.4238042134419402,0.3830651229364406,0.005,44.67070908616923,0.943426017465556
47,0,0.32585379810116255,0.5849625007211561,0.3719687773869579,0.36678233067162275,0.002930813350165984,-1.441235563848977,0.37243115978597163,0.004999999999999999,45.584193311770434,0.9545402721304233
48,0,0.32585379810116255,0.4150374992788438,0.289506617194985,0.3584539709124763,0.00279905990544993,-1.4583935981134175,0.36260828484361757,0.005,46.46050684646974,0.9736917114379738
49,0,0.32585379810116255,0.4150374992788438,0.289506617194985,0.35049724708413327,0.002676036080087929,-1.475285320468032,0.3533556274562814,0.005000000000000001,47.30402278353743,0.9997162883384546
50,0,0.32585379810116255,0.2630344058337938,0.289506617194985,0.3428877135230085,0.002560984018483925,-1.4919175990455926,0.34453639143610604,0.005,48.116396024278416,1.031971066620887
51,0,0.32585379810116255,0.2630344058337938,0.289506617194985,0.3428877135230085,0.0024532266913417367,-1.5082971509839922,0.33606183997294387,0.005,48.897714702262576,1.070112456320872
