trial,stimulus,static_shannon,adaptive_shannon_w10,adaptive_shannon_w20,adaptive_shannon_w50,bayesian_surprise,posterior_entropy,changepoint_surprise,changepoint_prob,run_length_mean,estimated_volatility
0,0,0.32378843691289005,1.0,1.0,1.0,0.1931471805599453,-0.1931471805599453,1.0,0.005,0.995,0.0454146923337941
1,0,0.32378843691289005,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.07213177477483135,-0.4319456220014435,0.5867669975679042,0.004999999999999999,1.986264080100125,0.08089499409671376
2,0,0.32378843691289005,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.03768207245178079,-0.6362943611198908,0.41804398740869597,0.005,2.9750417222336027,0.10954824735033802
3,0,0.32378843691289005,0.3219280948873623,0.3219280948873623,0.3219280948873623,0.02314355131420953,-0.8094379124340998,0.32573587944352206,0.005,3.962024238758792,0.1334947577791895
4,1,2.314510623324879,2.584962500721156,2.584962500721156,2.584962500721156,0.3417594692280552,-0.48453071499548805,2.563314352777483,0.005000000000000001,4.886086799585078,0.28198833938498225
5,0,0.32378843691289005,0.4854268271702417,0.4854268271702417,0.4854268271702417,0.026948427097403638,-0.5971934278071807,0.5029428359388568,0.005,5.90150936927266,0.24443852596261978
6,0,0.32378843691289005,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.01982492959463844,-0.7003516907351486,0.42338372661795864,0.005,6.89113652853406,0.24504877713890744
7,0,0.32378843691289005,0.36257007938470825,0.36257007938470825,0.36257007938470825,0.015203317169794506,-0.7949200872700253,0.3687682493649423,0.005,7.873427297553408,0.2557247423934671
8,1,2.314510623324879,2.321928094887362,2.321928094887362,2.321928094887362,0.18046965846584628,-0.6753897457358669,2.3003883659078492,0.005000000000000001,8.738484507670268,0.4057978246958158
9,0,0.32378843691289005,0.4594316186372972,0.4594316186372972,0.4594316186372972,0.016433529098331956,-0.7486414566523791,0.47822208084937856,0.005,9.77808577629731,0.3585461876308716
10,0,0.32378843691289005,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.013439648209356392,-0.8176366604172927,0.42458680085544426,0.005,10.770503358725561,0.3517197743709871
11,1,2.314510623324879,2.0,2.115477217419936,2.115477217419936,0.11953664699300548,-0.757686127923126,2.0926495767245044,0.004999999999999999,11.5894842911516,0.5087488690185411
12,0,0.32378843691289005,0.5849625007211561,0.4854268271702417,0.4854268271702417,0.013878164027140816,-0.8144214348074144,0.5058743712522149,0.005,12.650843591869336,0.4516910956029247
13,1,2.314510623324879,1.5849625007211563,1.9068905956085185,1.9068905956085185,0.08686018008665952,-0.7846149482274072,1.877696909106153,0.005000000000000001,13.40775412303446,0.6364118921994756
14,0,0.32378843691289005,0.7776075786635522,0.5405683813627028,0.5405683813627028,0.01384180108976274,-0.8325476584080747,0.5670130782384155,0.005,14.513146011048992,0.5520127651271531
15,0,0.32378843691289005,0.5849625007211561,0.5025003405291834,0.5025003405291834,0.011964849838135727,-0.8788262337363975,0.5162246264750899,0.005,15.525540879627309,0.5239337050782035
16,1,2.314510623324879,1.5849625007211563,1.84799690655495,1.84799690655495,0.0691591005990837,-0.8590964454465961,1.8248011614103647,0.005,16.287080552885126,0.6815896053547189
17,0,0.32378843691289005,0.7776075786635522,0.5474877953024933,0.5474877953024933,0.011883719694977035,-0.8993202461132341,0.5698910799842465,0.005,17.37960391336974,0.6135986864120588
18,0,0.32378843691289005,0.7776075786635522,0.5145731728297583,0.5145731728297583,0.010497613357375979,-0.938389288042039,0.5269696762267091,0.005,18.38231501078011,0.5915296879218406
19,0,0.32378843691289005,0.5849625007211561,0.4854268271702417,0.4854268271702417,0.009342525087477682,-0.976303241700947,0.49375539607453506,0.005,19.349978513136772,0.5899904870255424
20,0,0.32378843691289005,0.5849625007211561,0.4594316186372972,0.4594316186372972,0.008369474130252907,-1.0130818067403027,0.46532514264608,0.004999999999999999,20.29594463911335,0.6011527491372419
21,0,0.32378843691289005,0.5849625007211561,0.4594316186372972,0.43609911480667357,0.007541883426851914,-1.0487566824944992,0.4402307662845638,0.005000000000000001,21.225115907066513,0.6215287671424483
22,0,0.32378843691289005,0.4150374992788438,0.4594316186372972,0.4150374992788438,0.006831972894586702,-1.0833664331668729,0.4177269976448695,0.005,22.13950823446232,0.6492986086239487
23,0,0.32378843691289005,0.4150374992788438,0.4594316186372972,0.3959286763311392,0.00621832509193565,-1.1169531793114373,0.3973316211296373,0.005,23.039879886103737,0.6834269666681461
24,0,0.32378843691289005,0.2630344058337938,0.4594316186372972,0.37851162325372995,0.005684205396128128,-1.1495604616306423,0.3786961271541732,0.005,23.92635910795179,0.723291070110145
25,0,0.32378843691289005,0.2630344058337938,0.3719687773869579,0.36257007938470825,0.005216379791553649,-1.1812318678772158,0.36155303519207443,0.004999999999999999,24.79873219357323,0.7684985842333536
26,0,0.32378843691289005,0.2630344058337938,0.3719687773869579,0.34792330342030686,0.004804268067792883,-1.2120101619190393,0.3456895296671719,0.005000000000000001,25.6565945461068,0.8187885733486149
27,0,0.32378843691289005,0.12553088208385899,0.3719687773869579,0.3344190390705592,0.004439327557107298,-1.2419367458479655,0.33093229553718867,0.005,26.499439681596915,0.8739730703451833
28,0,0.32378843691289005,0.12553088208385899,0.3719687773869579,0.3219280948873623,0.004114598147326287,-1.271051343995282,0.31713791582746126,0.005,27.32671772502607,0.933900251483581
29,0,0.32378843691289005,0.12553088208385899,0.289506617194985,0.3103401206121506,0.0038243619339310975,-1.299391834961483,0.3041863667681502,0.005,28.137877940658683,0.9984299501886971
30,0,0.32378843691289005,0.12553088208385899,0.289506617194985,0.2995602818589078,0.003563885556770341,-1.3269941820567084,0.29197639288095845,0.005,28.93240241011331,1.067416700731925
31,1,2.314510623324879,3.584962500721156,2.4594316186372973,2.4594316186372973,0.06594986649887469,-1.2868834424949682,2.5010350735005122,0.005000000000000001,30.122548860343517,0.9155399962259512
32,1,2.314510623324879,2.584962500721156,2.4594316186372973,2.2801079191927354,0.05509752797255718,-1.2579473570221467,2.2169324614125614,0.005,29.652903728618256,1.1535471015439396
