trial,stimulus,static_shannon,adaptive_shannon_w10,adaptive_shannon_w20,adaptive_shannon_w50,bayesian_surprise,posterior_entropy,changepoint_surprise,changepoint_prob,run_length_mean,estimated_volatility
0,1,2.2927817492278457,1.0,1.0,1.0,0.1931471805599453,-0.1931471805599453,1.0,0.005,0.995,0.0454146923337941
1,0,0.32930762525295987,1.584962500721156,1.584962500721156,1.584962500721156,0.2652789553347765,-0.12509280256138888,1.5813602640409605,0.004999999999999999,1.9825561097256859,0.1086861282870057
2,1,2.2927817492278457,1.0,1.0,1.0,0.10981384722661236,-0.2349066497880008,1.003584203104894,0.005,2.9700751865601682,0.13565791210621173
3,1,2.2927817492278457,0.7369655941662062,0.7369655941662062,0.7369655941662062,0.06082562376599032,-0.36239894022065666,0.7385594852730077,0.004999999999999999,3.952399956311333,0.1718738115252414
4,0,0.32930762525295987,1.584962500721156,1.584962500721156,1.584962500721156,0.14861228866810983,-0.3443445622220995,1.5821637716540664,0.004999999999999999,4.919723766664916,0.23011073894185796
5,1,2.2927817492278457,0.8073549220576042,0.8073549220576042,0.8073549220576042,0.05009197841161317,-0.43015082634799917,0.8140791986744101,0.005,5.907030879564796,0.24033721524252669
6,0,0.32930762525295987,1.415037499278844,1.415037499278844,1.415037499278844,0.0963054434879167,-0.44312293650258283,1.4107142045893617,0.005,6.8591469629080954,0.30612174145700766
7,0,0.32930762525295987,1.1699250014423124,1.1699250014423124,1.1699250014423124,0.06529529558140856,-0.48064045430621505,1.1593279193995747,0.005,7.784890292288361,0.4004336314375311
8,0,0.32930762525295987,1.0,1.0,1.0,0.04751225992502439,-0.5281527142312363,0.9836938494009441,0.005,8.685056639792395,0.5160363791879653
9,0,0.32930762525295987,0.8744691179161412,0.8744691179161412,0.8744691179161412,0.03625845869296995,-0.5795626880757183,0.8519341855341659,0.005000000000000001,9.557751570248866,0.6505928393976774
10,0,0.32930762525295987,0.7776075786635522,0.7776075786635522,0.7776075786635522,0.028642965379151786,-0.632015177264396,0.7481258369839741,0.005,10.401131821083837,0.8020733387184386
11,0,0.32930762525295987,0.5849625007211561,0.7004397181410921,0.7004397181410921,0.023231203505087894,-0.6840925346156439,0.6632918842089229,0.005,11.21411308619547,0.9678871756624654
12,0,0.32930762525295987,0.5849625007211561,0.6374299206152919,0.6374299206152919,0.019238679684966176,-0.735077246046643,0.5919865365863536,0.005,11.996742864810516,1.14470172400999
13,0,0.32930762525295987,0.4150374992788438,0.5849625007211561,0.5849625007211561,0.016204368847426487,-0.7846149482274072,0.5307433441119471,0.005,12.750404881466162,1.3285254174860266
14,1,2.2927817492278457,2.584962500721156,1.6780719051126376,1.6780719051126376,0.06575514991002018,-0.7753700981374223,1.8279161495752303,0.005000000000000001,14.201365577067888,0.9170965392620148
15,0,0.32930762525295987,0.4150374992788438,0.6280312226130423,0.6280312226130423,0.015642893494433707,-0.8177509595462951,0.6137029328783865,0.005000000000000001,15.128966892778408,1.0002119104281986
16,0,0.32930762525295987,0.2630344058337938,0.5849625007211561,0.5849625007211561,0.013567708122528277,-0.8590964454465961,0.5613491780400663,0.005,15.990161818398951,1.1141900244863643
17,0,0.32930762525295987,0.2630344058337938,0.5474877953024933,0.5474877953024933,0.011883719694977035,-0.8993202461132341,0.5184191667645233,0.005,16.8214810155033,1.2410758014159038
18,0,0.32930762525295987,0.2630344058337938,0.5145731728297583,0.5145731728297583,0.010497613357375979,-0.938389288042039,0.48068307818210604,0.005,17.630444019449,1.3757607991740561
19,0,0.32930762525295987,0.2630344058337938,0.4854268271702417,0.4854268271702417,0.009342525087477682,-0.976303241700947,0.44685122403529465,0.005,18.420077268429054,1.5154675634960202
20,0,0.32930762525295987,0.2630344058337938,0.4594316186372972,0.4594316186372972,0.008369474130252907,-1.0130818067403027,0.4161998503940623,0.005,19.19240390149572,1.6580792706357155
21,0,0.32930762525295987,0.2630344058337938,0.3719687773869579,0.43609911480667357,0.007541883426851914,-1.0487566824944992,0.38823400227445837,0.005,19.949288802511795,1.8017326779474188
22,0,0.32930762525295987,0.2630344058337938,0.3719687773869579,0.4150374992788438,0.006831972894586702,-1.0833664331668729,0.362589064947507,0.005,20.69268372751441,1.9447139232922166
23,0,0.32930762525295987,0.2630344058337938,0.289506617194985,0.3959286763311392,0.00621832509193565,-1.1169531793114373,0.3389865382031024,0.005,21.424682493549106,2.0854474309836712
24,0,0.32930762525295987,0.2630344058337938,0.21150410519371174,0.37851162325372995,0.005684205396128128,-1.1495604616306423,0.3172084485747542,0.005000000000000001,22.147501187067377,2.222514958518658
25,0,0.32930762525295987,0.12553088208385899,0.21150410519371174,0.36257007938470825,0.005216379791553649,-1.1812318678772158,0.2970804078108695,0.004999999999999999,22.863425581470814,2.354681010019168
26,0,0.32930762525295987,0.12553088208385899,0.13750352374993496,0.34792330342030686,0.004804268067792883,-1.2120101619190393,0.27845962600437796,0.005,23.574745697124097,2.480914206504645
27,0,0.32930762525295987,0.12553088208385899,0.13750352374993496,0.3344190390705592,0.004439327557107298,-1.2419367458479655,0.2612261876282867,0.005,24.28368903298287,2.6003999820707717
28,0,0.32930762525295987,0.12553088208385899,0.13750352374993496,0.3219280948873623,0.004114598147326287,-1.271051343995282,0.2452766673420379,0.005000000000000001,24.992359829526876,2.7125430719946
