trial,stimulus,static_shannon,adaptive_shannon_w10,adaptive_shannon_w20,adaptive_shannon_w50,bayesian_surprise,posterior_entropy,changepoint_surprise,changepoint_prob,run_length_mean,estimated_volatility
0,0,0.36257007938470825,1.0,1.0,1.0,0.1931471805599453,-0.1931471805599453,1.0,0.005,0.995,0.0454146923337941
1,0,0.36257007938470825,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.07213177477483135,-0.4319456220014435,0.5867669975679042,0.004999999999999999,1.986264080100125,0.08089499409671376
2,0,0.36257007938470825,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.03768207245178079,-0.6362943611198908,0.41804398740869597,0.005,2.9750417222336027,0.10954824735033802
3,0,0.36257007938470825,0.3219280948873623,0.3219280948873623,0.3219280948873623,0.02314355131420953,-0.8094379124340998,0.32573587944352206,0.005,3.962024238758792,0.1334947577791895
4,0,0.36257007938470825,0.2630344058337938,0.2630344058337938,0.2630344058337938,0.015654890127288157,-0.9584261358947224,0.2674032907519939,0.005,4.947625656179977,0.1540452175776913
5,0,0.36257007938470825,0.22239242133644782,0.22239242133644782,0.22239242133644782,0.011293536970115703,-1.0887672919124558,0.2271723249760938,0.005,5.9321148937614145,0.17204204313443677
6,0,0.36257007938470825,0.19264507794239588,0.19264507794239588,0.19264507794239588,0.008531392624522294,-1.2044415416798362,0.19773736891834434,0.004999999999999999,6.915678092242541,0.18805296205837413
7,0,0.36257007938470825,0.16992500144231246,0.16992500144231246,0.16992500144231246,0.006671924545272656,-1.308335688447329,0.17526190746773956,0.005,7.898450586253638,0.20247690980019373
8,1,2.1699250014423126,3.321928094887362,3.321928094887362,3.321928094887362,0.37361683902579124,-0.8819525274731177,3.273061884498905,0.005,8.62362261598633,0.47079116914652475
9,0,0.36257007938470825,0.289506617194985,0.289506617194985,0.289506617194985,0.009761604553060188,-0.9624212027332533,0.32233805552821054,0.005,9.739899407149249,0.37462047655085207
10,1,2.1699250014423126,2.584962500721156,2.584962500721156,2.584962500721156,0.18854879101737643,-0.8176366604172927,2.515000694323561,0.005,10.333672546124879,0.7126768483933935
11,0,0.36257007938470825,0.4150374992788438,0.37851162325372995,0.37851162325372995,0.011198763301990766,-0.8826815775654495,0.4279736527143243,0.005000000000000001,11.539515035724854,0.5562454560060341
12,1,2.1699250014423126,2.0,2.222392421336448,2.222392421336448,0.12221604771815553,-0.8144214348074144,2.1405697372305514,0.005,12.048556674559775,0.9218260709800823
13,0,0.36257007938470825,0.5849625007211561,0.44745897697122117,0.44745897697122117,0.011803279952191659,-0.8686489571838436,0.5078844960488331,0.005,13.317836901891875,0.7313386751423949
14,1,2.1699250014423126,1.5849625007211563,2.0,2.0,0.0888987012242306,-0.8325476584080747,1.9117671648642065,0.005,13.772159386813659,1.1031911927366629
15,0,0.36257007938470825,0.7776075786635522,0.5025003405291834,0.5025003405291834,0.011964849838135727,-0.8788262337363975,0.5701685017198592,0.005,15.086337644557455,0.8942491465248517
16,0,0.36257007938470825,0.7776075786635522,0.46948528330122025,0.46948528330122025,0.010448077372068543,-0.9234623452964996,0.5061938666837332,0.005,16.216271267702194,0.7838356578232057
17,0,0.36257007938470825,0.7776075786635522,0.44057259138598126,0.44057259138598126,0.009204318969827874,-0.9665012507324988,0.46385671686408725,0.005,17.267679796156877,0.721946820443144
18,0,0.36257007938470825,0.7776075786635522,0.4150374992788438,0.4150374992788438,0.008171408537091196,-1.008005992602918,0.4311398344297075,0.005,18.27608754413871,0.688553193908755
19,0,0.36257007938470825,0.5849625007211561,0.39231742277876036,0.39231742277876036,0.007304003949906601,-1.0480480917909318,0.4040722971316198,0.004999999999999999,19.257193934487262,0.6736454161427506
20,0,0.36257007938470825,0.5849625007211561,0.3719687773869579,0.3719687773869579,0.00656838172558194,-1.086702035013829,0.3808323428834213,0.005,20.218887739856115,0.6716566653193231
21,1,2.1699250014423126,2.0,2.137503523749935,2.2016338611696504,0.07509812574154306,-1.0487566824944992,2.1774768627560475,0.005000000000000001,20.92723983942096,0.8227621920301228
22,0,0.36257007938470825,0.5849625007211561,0.4594316186372972,0.4150374992788438,0.006831972894586702,-1.0833664331668729,0.43875156517560776,0.005,22.06628046096687,0.7544896531786874
23,0,0.36257007938470825,0.4150374992788438,0.4594316186372972,0.3959286763311392,0.00621832509193565,-1.1169531793114373,0.4094185873024745,0.005000000000000001,23.081429416006294,0.7292351006362667
24,0,0.36257007938470825,0.4150374992788438,0.4594316186372972,0.37851162325372995,0.005684205396128128,-1.1495604616306423,0.38828295965488074,0.005,24.056395048517437,0.7216278814840791
25,0,0.36257007938470825,0.2630344058337938,0.4594316186372972,0.36257007938470825,0.005216379791553649,-1.1812318678772158,0.37017112019187903,0.005000000000000001,25.008987884264975,0.7247703421099889
26,1,2.1699250014423126,2.584962500721156,1.8744691179161412,2.222392421336448,0.06327400198077937,-1.1492677746199007,2.200396547636016,0.005000000000000001,25.639541143978555,0.8675355051981215
